rva	sub	name	lane	size	n_callees	n_blocking	blocking	arg_hint	n_callers_c2plus	notes
004d2e30	render	rwD3D8ZBufferRasterCreate	state-runnable-now	608	2	0		stack,ecx-this,eax-deref	0	cluster_004d_first_pass batch_t-s4; RW3 D3D8 raster; creates D3D8 Z/depth-stencil surface; tries D3DFMT_D24S8/D16/D24X8 etc; GetClientRect for camera-match; bat
004d8810	render	RwNativeRasterRead	state-runnable-now	609	5	0		stack,ecx-this,eax-deref	1	native raster stream reader; type==2 raw 64B blocks; type==0x13 deinterleave 128B; alloc 0x30002; resolves U-2676; U-3664 U-3665; prior: texture_loader_d3_cont1
005acaa0	audio	FUN_005acaa0	state-runnable-now	610	3	0		stack,ecx-this,eax-deref	2	C2: fmt-desc bidirectional pack/unpack; param_3=0 deserialise else serialise; param_4=bswap; FUN_005acd60 lookup on read; U-1731 U-3032
005b9f30	audio	LAB_005b9f30	state-runnable-now	610	2	0		stack	0	fn-ptr constructor: writes 4 ptrs (LAB_005ba1d0/005ba7f0/005ba780/005bad30) to audio obj struct+0x28..+0x3c; sets +0x40/+0x44/+0x46; U-0347..U-0350 | C1->C2 bat
004039f0	util	FUN_004039f0	state-runnable-now	611	12	0		stack,fpu	0	 countdown timer with 6-slot bonus table (378b); decrements 007f0fe4 by dt; normalizes 0..1; expiry triggers position effect; 6 entries with timed bonus window;
00491f00	render	FUN_00491f00	state-runnable-now	611	5	0		stack,ecx-this,eax-deref,fpu	1	batch-render-2-s6 plate at re/analysis/render_2_c1_to_c2_s6/FUN_00491f00.md spark per-frame update+VB-build prox-spawn+age-colour; U-4629
005b6be0	audio	FUN_005b6be0	state-runnable-now	611	2	0		stack	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005b74c0	audio	FUN_005b74c0	state-runnable-now	611	2	0		stack	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005bc190	audio	FUN_005bc190	state-runnable-now	611	1	0		stack,ecx-this,eax-deref	1	dB-to-linear + audio category classifier (0x263 bytes); 22-code decision tree on dB/freq/speed/float params; callee of FUN_005baa60; U-3674 U-3675; audio_dsound
004036a0	render	FUN_004036a0	state-runnable-now	612	1	0		stack,ecx-this,eax-deref,fpu	1	 screen-quad blit __thiscall: 4 verts from UV→screen + vtable SetRS/DrawPrim | batch-render-s1 plate at re/analysis/render_c1_to_c2_s1/FUN_004036a0.md
004969a0	render	FUN_004969a0	state-runnable-now	612	1	0		stack,ecx-this,eax-deref,fpu	1	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
0041a5d0	gameplay	FUN_0041a5d0	state-runnable-now	617	3	0		stack,ecx-this,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
005ab710	audio	FUN_005ab710	state-runnable-now	617	4	0		stack,eax-deref	2	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
00413cb0	hud	FUN_00413cb0	state-runnable-now	622	14	0		stack,ecx-this,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00431240	frontend	FUN_00431240	state-runnable-now	622	11	0		stack,ecx-this,eax-deref,fpu	1	Y/N single option selector; text-width layout DAT_00898ab4/ab8; FUN_0040ad20 bool; D-1246 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend-follow
00411870	vehicle	Replay::LapFinish	state-runnable-now	623	7	0		stack,ecx-this,eax-deref	2	promoted_from=re/analysis/replay_record/notes.md; records final frame WriteFrame(param_4=0xffffffff); compares *(+0x174) cur vs best @ 0x004119c0; if new best: 
004b5750	render	FUN_004b5750	state-runnable-now	623	1	0		stack,ecx-this,eax-deref,fpu	1	promoted_from=re/analysis/bucket_004b4a80/0x004b5750.md; batch-ab; batch_x s2 game viewport/raster/Im2D helpers (mixed bucket; non-Lua/non-CRT plates); matches 
004da000	render	FUN_004da000	state-runnable-now	624	1	0		stack,eax-deref,fpu	1	C1->C2 batch-render-6-s5 2026-05-26; plate: re/analysis/bucket_004d7ac0/0x4da000.md; U-5408
004910c0	render	FUN_004910c0	state-runnable-now	626	6	0		stack,ecx-this,eax-deref,fpu	0	LineRain per-frame update (random respawn): 4x224 particles camera-space via FUN_004671a0/FUN_00467210; called by FUN_00491490=RainRender | batch-render-2-s5 pl
00442e00	util	FUN_00442e00	state-runnable-now	627	4	0		stack,eax-deref,fpu	1	626B; cinematic cam 9-param(struct* eye-XYZ target-XYZ zoom ampl); azimuth+elevation via fpatan; sinusoidal osc on DAT_007f101c; FUN_00472650 jitter; calls FUN_
004847d0	world-objects	FUN_004847d0	state-runnable-now	628	3	0		stack,ecx-this,eax-deref,fpu	1	cluster_0048_first_pass batch_u-s4; 12x12 spatial-grid init for world-objects (DAT_006e70d4 done-flag; reads camera via FUN_00467210, anchor via FUN_00443090) |
00493fd0	frontend	sub_00493fd0	state-runnable-now	631	1	0		stack,ecx-this,eax-deref,fpu	1	textured-quad render: builds 4 vertices from param_1 dims; draws 2 triangles via DAT_007d3ff8 vtable; U-0816 U-0817 U-0818 S-0814 D-2321 | batch-frontend-follow
00556e90	render	FUN_00556e90	state-runnable-now	631	0	0		stack,ecx-this,eax-deref	10	promoted_from=re/analysis/bucket_00554010/0x00556e90.md; subsystem_observed=render; batch-ab; batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenv
005555b0	render	FUN_005555b0	state-runnable-now	633	1	0		stack,ecx-this,eax-deref,fpu	4	promoted_from=re/analysis/bucket_00554010/0x005555b0.md; subsystem_observed=render; batch-ab; batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenv
005aba20	audio	FUN_005aba20	state-runnable-now	642	11	0		stack,eax-deref	3	C2: wave_node alloc+init; resolves output fmt; pool alloc or external; 28B src+out fmt copy + ext-data; vtable init cb; U-3025 U-3026 U-0997
004d6e70	render	FUN_004d6e70	state-runnable-now	643	1	0		stack,ecx-this,eax-deref	0	per-stage tex+sampler binder; null→SetTexture(stage,NULL)+alpha-test clear; non-null→sets D3DSAMP_MIN/MAG/MIP filter from material struct param_1[0x14] bits via
00429310	util	TimeTrial::Tick	state-runnable-now	644	13	0		stack,ecx-this	1	per-frame time trial tick (mode==2); sector counter 008991bc 1..11; sector 11+state==6→Replay::LapFinish(1)+state 7; per-tick TimeFormat to 0067d99c/994/98c; 64
00433f40	render	FUN_00433f40	state-runnable-now	654	12	0		stack,ecx-this,eax-deref,fpu	0	C1->C2 skeleton-prep-s4; 996B RaceEndFadeOverlay: fade guards; RGBA rects; text dispatch on DAT_0067eac0; DAT_007d3ff8 vtable; S-3961..S-3971; U-3933 U-3934
00459000	gameplay	FUN_00459000	state-runnable-now	655	11	0		stack,ecx-this,eax-deref,fpu	1	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_an sw
0048a130	particle	FUN_0048a130	state-runnable-now	656	5	0		stack,ecx-this,eax-deref,fpu	0	batch-ac-s3: C1->C2 mechanical; U-3970 U-3971; S-4040 S-4041
004b5af0	render	FUN_004b5af0	state-runnable-now	661	3	0		stack,ecx-this,eax-deref,fpu	1	Im3D 3-axis star at matrix translation; 6 verts; 3 index pairs; default red; scale param | batch-render-3-s5 plate at re/analysis/render_3_c1_to_c2_s5/FUN_004b5
005b1260	audio	FUN_005b1260	state-runnable-now	663	9	0		stack,ecx-this,eax-deref	0	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
00498510	input	FUN_00498510	state-runnable-now	665	7	0		stack,ecx-this,eax-deref	0	controller select setup: 6-region ptrs DAT_00773098-ac; region[param_2]→DAT_00773118; LoadStringA x2 lang+0x82a/834; FUN_00495790 joycount; entry table 007e95c0
005b3760	audio	FUN_005b3760	state-runnable-now	668	3	0		stack,ecx-this,eax-deref	3	conversion-chain builder LRU cache: 51 converters PTR_PTR_00634550; 5-entry cache DAT_007ddb30; recursive BFS; DAT_007ddcac idx; U-1737 U-1738 | C1->C2 batch_ah
00426810	render	sub_00426810	state-runnable-now	672	6	0		stack,fpu	1	camera path lerp: reads *(param_2+4) sub-ptr; guard 3 bytes @param_1+0x10600..02; lerps 0x105f8/fc→0x10604/08 by dot-product alpha; writes param_2+0x88; U-3655 
004212b0	render	FUN_004212b0	state-runnable-now	685	14	0		stack,eax-deref,fpu	1	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
0042c510	vehicle	FUN_0042c510	state-runnable-now	687	14	0		stack	1	promoted_from=re/analysis/frontend_unmapped_a/0x0042c510.md; track/AI path selector; DAT_0067e9fc mode; ptr tables 005f7854/005f78ac; 14-way slot dispatch 00423
00496530	input	FUN_00496530	state-runnable-now	687	3	0		stack,ecx-this	1	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
005a6f30	audio	FUN_005a6f30	state-runnable-now	690	6	0		stack,ecx-this,eax-deref	1	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
00463c80	audio	FUN_00463c80	state-runnable-now	695	10	0		stack,ecx-this,eax-deref	0	per-vehicle surface collision SFX; stops 4 engine ch; vehicle_state==4 guard; FUN_0046cc10/d2e0/d6a0; sinusoidal speed-vol; 2 surface-keyed channels; game_state
00473c20	gameplay	FUN_00473c20	state-runnable-now	697	6	0		stack,ecx-this,eax-deref,fpu	1	promoted_from=re/analysis/bucket_00466100/0x00473c20.md; batch-ab; batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-by
004b61c0	render	FUN_004b61c0	state-runnable-now	701	3	0		stack,ecx-this,eax-deref	1	mesh wireframe Im3D; scratch bufs DAT_007bbe48+DAT_00773e4c; 0x2000 cap; indexed draw FUN_004cd170 | batch-render-3-s5 plate at re/analysis/render_3_c1_to_c2_s5
0045d7a0	util	FUN_0045d7a0	state-runnable-now	702	5	0		stack,ecx-this,eax-deref,fpu	1	701b; copies 16-uint block via FUN_00467210; position lerp/assign to 0x008a968X cluster; cross-product writes to iVar6 obj offsets; S-1610..S-1612; U-1621 U-162
004709a0	vehicle	VehicleCollisionBroadPhase	state-runnable-now	705	9	0		stack,ecx-this,eax-deref,fpu	1	VehicleCollisionBroadPhase outer loop; 704b; 16 vehicles; 2 substeps; calls 0046e9e0+0046ef70+00469df0; slot stride 0xD04; contact buf at +0x24A; position +0x25
00408b00	util	FUN_00408b00	state-runnable-now	707	7	0		stack,ecx-this,eax-deref,fpu	2	race grid start-position calculator; 346b; param_2=slot 0-3/100; param_3=num_cars; rolling counter DAT_0063a5e4; camera FUN_00426cb0/cc0/d00; scales _ccac0/bc/b
004538b0	gameplay	FUN_004538b0	state-runnable-now	717	9	0		stack,ecx-this,eax-deref,fpu	0	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_am sw
0041e1e0	gameplay	FUN_0041e1e0	state-runnable-now	719	9	0		stack	1	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
00414c30	ai	FUN_00414c30	state-runnable-now	720	8	0		stack,eax-deref,fpu	3	obstacle-avoidance targeting: iterates FUN_00484c70 world-objects; types 0xA/0xD obstacles 0x15 triggers 0x7 bombs; returns 1 or 2 | C1->C2 batch_ak sweep-20260
00426e10	render	FUN_00426e10	state-runnable-now	723	36	0		stack,ecx-this,eax-deref	1	TRACK_LOAD_FN: builds piz path; opens piz; loads COURSE.LUA+LAPDATA.LUA+physics+AI; sets DAT_0066d704=1; 35 callees; 1 caller FUN_0040d020 [merged-from-dup: TRA
005b3b80	audio	FUN_005b3b80	state-runnable-now	726	7	0		stack,ecx-this,eax-deref	2	PCM fmt-conversion pipeline: fast-path direct copy if fmts equal; FUN_005b3760 chain; vtable converters temp-buf mgmt; returns output size; S-0997; D-2877; U-17
005b2b00	audio	FUN_005b2b00	state-runnable-now	736	2	0		stack,ecx-this,eax-deref	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
0045bba0	util	FUN_0045bba0	state-runnable-now	738	11	0		stack,ecx-this,eax-deref	1	 powerup/vehicle collision dispatch (~965b); 4-player velocity delta; replay state machine 2→3; FUN_004b4b60 collision; 100-entry deferred queue drain; D-7745
004daff0	render	FUN_004daff0	state-runnable-now	741	0	0		stack,ecx-this,eax-deref,fpu	1	rw-image-resample inner loop; integrates column-span Q16.16 footprint; first/last partial subpixel weighting; 4-float accumulator
005b5f70	audio	FUN_005b5f70	state-runnable-now	741	0	0		stack,ecx-this,eax-deref,fpu	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a8060	audio	FUN_005a8060	state-runnable-now	744	5	0		stack	0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005bd6f0	audio	FUN_005bd6f0	state-runnable-now	748	11	0		stack,ecx-this,eax-deref	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
005afa00	audio	FUN_005afa00	state-runnable-now	751	11	0		stack,ecx-this,eax-deref	1	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
00467350	vehicle	VehicleSlipTimerTick	state-runnable-now	767	2	0		stack,ecx-this,fpu	1	U-2693; decrements 6 per-vehicle slip cooldown timers; emits alignment-debug glyph type-7
004c32b0	render	FUN_004c32b0	state-runnable-now	768	10	0		stack,ecx-this,eax-deref	1	RwEngineInit wrapper; DAT_007d3ff8=&DAT_007d3ec8; param_2&1 selects code-paths; FUN_004d7de0×14 ids 0x401-0x412; [0x49]=1 on success; U-0071; skeleton-prep-s5
005a7b60	audio	FUN_005a7b60	state-runnable-now	770	16	0		stack,eax-deref	2	AUDIO_LOAD_FN; 6-param RWS parser; reads 0x80a/0x80c/0x802 chunks; U-0107..U-0109; D-0340 | C1->C2 batch_ah sweep-20260602-0245
00499d90	render	FUN_00499d90	state-runnable-now	779	4	0		stack,ecx-this,eax-deref	2	cluster_0049_first_pass batch_t-s3; rain particle vertex builder; 2-phase unrolled loop over 0x20-byte records into DAT_007e2580; vtable DrawPrimitive call; ret
0043af10	frontend	FUN_0043af10	state-runnable-now	782	9	0		stack,ecx-this,eax-deref,fpu	1	game-setup lobby; 7-row option loop; layout mode 0x18 vs other; powerup shadow; D-1243 cleared; session hud_frontend_d2-20260503-0559 | C1->C2 via frontend-over
00499890	boot	FUN_00499890	state-runnable-now	784	2	0		stack	1	LogOSVersion: GetVersionExA; logs Win32s/95/98/Me/NT/2000/XP; DAT_00773920 OS-code 1-7; U-3013
004d9050	render	FUN_004d9050	state-runnable-now	784	2	0		stack,ecx-this,eax-deref	3	C1->C2 batch-render-6-s5 2026-05-26; plate: re/analysis/bucket_004d7ac0/0x4d9050.md; U-5400
0045ff50	audio	FUN_0045ff50	state-runnable-now	786	6	0		stack,ecx-this,eax-deref	0	3-ch ambient + rand-pos conditional; ch +0x470 vol 0.5; rand player +0x500 rand-pitch 0x461c4000; ch +0x6b0/+0x6b0+1 static pos; U-2430 | C1->C2 batch_ah sweep-
0042e8b0	frontend	FUN_0042e8b0	state-runnable-now	801	4	0		stack	1	phase-cycling sprite animator: 0x1ff-phase; fade in/out windows 0xe0/0x100/0x1e0/0x1f0; alpha*param_1/0xff; sprites+4 rects; DAT_008990e0+=0x20
005ac210	audio	FUN_005ac210	state-runnable-now	804	14	0		stack,ecx-this,eax-deref	1	C2: wave_node factory; deserialises packed fmt from 0x803 buffer; flag-dispatch bits 0-5; allocates node via FUN_005aba20; U-0995 U-0996 U-3030 U-3031,0x30806);
00485ef0	particle	FUN_00485ef0	state-runnable-now	808	10	0		stack,ecx-this,eax-deref,fpu	1	batch-ac-s1: particle emitter per-frame update+draw; outer stride 0x23c; inner-1 age-decay float+zero (DAT_007f100c); inner-2 7-slot draw via FUN_004893d0+FUN_0
0046b1c0	vehicle	FUN_0046b1c0	state-runnable-now	810	0	0		stack,ecx-this,eax-deref,fpu	0	AABB corner+midpoint: float6 → 24 floats at DAT_00881630+slot*0xD04; slot<16; was Ghidra-C1 2026-05-08; D-10354-fill | C1->C2 batch_ak sweep-20260603-0116
00475f90	render	FUN_00475f90	state-runnable-now	814	9	0		stack,ecx-this,eax-deref,fpu	1	vehicle-particle emitter: 3 blocks gated on intensity *(param_1+0xc4); block-A emits 4 wheel-flame slots; block-B emits 4 exhaust-smoke slots; block-C emits 4 e
00424b80	frontend	FUN_00424b80	state-runnable-now	815	4	0		stack,ecx-this,fpu	1	C1->C2 batch-frontend-s3 2026-05-25; end-of-match stats flush+debug print; void->void; zeros 13 per-player fields increments games-played; prints cleanest-line/
004b5d90	render	FUN_004b5d90	state-runnable-now	816	4	0		stack,ecx-this,eax-deref,fpu	1	wireframe AABB Im3D; 8 verts half-extents; optional FUN_004c52f0 transform; 12 edge pairs | batch-render-3-s5 plate at re/analysis/render_3_c1_to_c2_s5/FUN_004b
00401690	render	FUN_00401690	state-runnable-now	820	2	0		stack,ecx-this,eax-deref	1	 AABB + inv-radius from mesh; ESI=this struct[1..13]; calls Vec3Magnitude 004c3ac0 | C1->C2 batch_aq sweep-20260603-2220
00414570	ai	FUN_00414570	state-runnable-now	821	12	0		stack,ecx-this,eax-deref,fpu	3	ahead-in-race targeting: finds vehicle ahead on spline within 2.0 progress; angle-gates via acos; writes adjusted target to param_3; returns 1 on hit | C1->C2 b
0045d460	audio	FUN_0045d460	state-runnable-now	822	13	0		stack,ecx-this,eax-deref	1	PERMDICT.RWS loader; builds permanent voice pool (200 virtual voices at DAT_0068f640); numpermwaves=DAT_0068fc88; numpermvirtualvoices=DAT_0068fc84; U-2488 | C1
0045b390	gameplay	FUN_0045b390	state-runnable-now	839	17	0		stack,ecx-this,eax-deref,fpu	0	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259
005b2220	audio	FUN_005b2220	state-runnable-now	842	1	0		stack,ecx-this,eax-deref	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
004332a0	frontend	FUN_004332a0	state-runnable-now	848	5	0		stack,ecx-this,eax-deref	1	batch_z s6 HUD/frontend/race-state core (HUD-glyph emitter + per-player score aggregation + menu input + copter asset loader + race state machine + screen-dim f
00469aa0	vehicle	VehicleContactScanUpdate	state-runnable-now	848	4	0		stack,ecx-this,eax-deref	1	shift+clear 3 contact-manifold history slots (stride 0x90 ints from 0x4CC); RW dispatch x2 (FUN_004c3d90); FUN_00468d80+FUN_004694e0 (S-3440 S-3441); scans 18 c
0046c7d0	vehicle	FUN_0046c7d0	state-runnable-now	852	7	0		stack,ecx-this,eax-deref,fpu	1	851b; steering-angle updater; heading vs camera via DAT_006146f0/f4/f8; RwMatrix_SetRotAxisAngle on vehicle matrix; mode guard 6/0xb/10
004568d0	gameplay	FUN_004568d0	state-runnable-now	856	10	0		stack,ecx-this,eax-deref,fpu	0	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_an sw
004944c0	util	FUN_004944c0	state-runnable-now	864	7	0		stack,ecx-this,eax-deref	1	VIDEO_PLAY_FN (DirectShow); takes int index into .mpg table 0x006147c4; CoCreateInstance; AddFilter TEXTURERENDERER; AddSourceFilter; Run() vtable[7] on IMediaC
0040c690	gameplay	FUN_0040c690	state-runnable-now	874	6	0		stack,eax-deref,fpu	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
